,ip_address,daytime,day,cell_id,count
7910,57.100.56.37,2.Morning,14,93,2
7911,57.100.56.37,3.Afternoon,15,53,2
7912,57.100.56.37,4.Evening,15,93,2
7913,57.100.56.37,5.Night,15,93,2
7914,57.100.56.37,3.Afternoon,16,53,2
7915,57.100.56.37,4.Evening,16,93,2
7916,57.100.56.37,5.Night,16,93,2
7917,57.100.56.37,3.Afternoon,17,53,2
7918,57.100.56.37,4.Evening,17,93,2
7919,57.100.56.37,5.Night,17,93,2
7920,57.100.56.37,3.Afternoon,18,53,2
7921,57.100.56.37,4.Evening,18,93,2
7922,57.100.56.37,3.Afternoon,19,53,2
7923,57.100.56.37,4.Evening,19,93,2
7924,57.100.56.37,5.Night,19,93,2
7925,57.100.56.37,2.Morning,20,93,2
7926,58.148.135.246,3.Afternoon,1,78,2
7927,58.148.135.246,5.Night,1,97,4
7928,58.148.135.246,3.Afternoon,2,78,2
7929,58.148.135.246,4.Evening,2,97,4
7930,58.148.135.246,2.Morning,3,78,2
7931,58.148.135.246,4.Evening,3,97,2
7932,58.148.135.246,5.Night,3,97,2
7933,58.148.135.246,3.Afternoon,4,78,2
7934,58.148.135.246,4.Evening,4,97,4
7935,58.148.135.246,2.Morning,5,78,2
7936,58.148.135.246,4.Evening,5,97,4
7937,58.148.135.246,2.Morning,6,97,2
7938,58.148.135.246,1.Early,7,49,1
7939,58.148.135.246,1.Early,7,97,1
7940,58.148.135.246,2.Morning,8,78,2
7941,58.148.135.246,4.Evening,8,97,2
7942,58.148.135.246,5.Night,8,97,2
7943,58.148.135.246,3.Afternoon,9,78,2
7944,58.148.135.246,4.Evening,9,97,4
7945,58.148.135.246,3.Afternoon,10,78,2
7946,58.148.135.246,3.Afternoon,10,97,2
7947,58.148.135.246,5.Night,10,97,2
7948,58.148.135.246,2.Morning,11,78,2
7949,58.148.135.246,4.Evening,11,97,4
7950,58.148.135.246,3.Afternoon,12,78,2
7951,58.148.135.246,4.Evening,12,97,4
7952,58.148.135.246,2.Morning,13,74,1
7953,58.148.135.246,2.Morning,13,97,2
7954,58.148.135.246,2.Morning,14,53,2
7955,58.148.135.246,2.Morning,14,97,2
7956,58.148.135.246,2.Morning,15,78,2
7957,58.148.135.246,4.Evening,15,97,4
7958,58.148.135.246,2.Morning,16,78,2
7959,58.148.135.246,4.Evening,16,97,4
7960,58.148.135.246,3.Afternoon,17,78,2
7961,58.148.135.246,4.Evening,17,97,2
7962,58.148.135.246,5.Night,17,97,2
7963,58.148.135.246,2.Morning,18,78,2
7964,58.148.135.246,4.Evening,18,97,4
7965,58.148.135.246,3.Afternoon,19,78,2
7966,58.148.135.246,4.Evening,19,97,4
7967,58.148.135.246,2.Morning,20,97,3
7968,58.9.101.51,2.Morning,1,67,2
7969,58.9.101.51,4.Evening,1,96,4
7970,58.9.101.51,2.Morning,2,67,2
7971,58.9.101.51,4.Evening,2,96,4
7972,58.9.101.51,2.Morning,3,67,2
7973,58.9.101.51,3.Afternoon,3,96,2
7974,58.9.101.51,5.Night,3,96,2
7975,58.9.101.51,3.Afternoon,4,67,2
7976,58.9.101.51,5.Night,4,96,4
7977,58.9.101.51,3.Afternoon,5,67,2
7978,58.9.101.51,4.Evening,5,96,2
7979,58.9.101.51,5.Night,5,96,2
7980,58.9.101.51,1.Early,6,43,3
7981,58.9.101.51,1.Early,6,96,1
7982,58.9.101.51,2.Morning,7,96,4
7983,58.9.101.51,3.Afternoon,8,67,2
7984,58.9.101.51,4.Evening,8,96,4
7985,58.9.101.51,3.Afternoon,9,67,2
7986,58.9.101.51,4.Evening,9,96,2
7987,58.9.101.51,5.Night,9,96,2
7988,58.9.101.51,3.Afternoon,10,67,2
7989,58.9.101.51,4.Evening,10,96,4
7990,58.9.101.51,3.Afternoon,11,67,2
7991,58.9.101.51,4.Evening,11,96,2
7992,58.9.101.51,5.Night,11,96,2
7993,58.9.101.51,3.Afternoon,12,67,2
7994,58.9.101.51,4.Evening,12,96,2
7995,58.9.101.51,5.Night,12,96,2
7996,58.9.101.51,1.Early,13,96,2
7997,58.9.101.51,2.Morning,14,96,3
7998,58.9.101.51,3.Afternoon,15,67,2
7999,58.9.101.51,4.Evening,15,96,2
8000,58.9.101.51,5.Night,15,96,2
8001,58.9.101.51,3.Afternoon,16,67,2
8002,58.9.101.51,4.Evening,16,96,4
8003,58.9.101.51,2.Morning,17,67,2
8004,58.9.101.51,4.Evening,17,96,4
8005,58.9.101.51,2.Morning,18,67,2
8006,58.9.101.51,4.Evening,18,96,4
8007,58.9.101.51,3.Afternoon,19,67,2
8008,58.9.101.51,4.Evening,19,96,2
8009,58.9.101.51,5.Night,19,96,2
8010,58.9.101.51,1.Early,20,96,3
8011,60.109.165.215,3.Afternoon,1,97,2
8012,60.109.165.215,4.Evening,1,44,2
8013,60.109.165.215,5.Night,1,44,2
8014,60.109.165.215,2.Morning,2,97,2
8015,60.109.165.215,5.Night,2,44,4
8016,60.109.165.215,2.Morning,3,97,2
8017,60.109.165.215,4.Evening,3,44,2
8018,60.109.165.215,5.Night,3,44,2
8019,60.109.165.215,2.Morning,4,97,2
8020,60.109.165.215,4.Evening,4,44,2
8021,60.109.165.215,5.Night,4,44,2
8022,60.109.165.215,2.Morning,5,97,2
8023,60.109.165.215,5.Night,5,44,4
8024,60.109.165.215,1.Early,6,32,1
8025,60.109.165.215,1.Early,6,44,1
8026,60.109.165.215,2.Morning,7,44,2
8027,60.109.165.215,2.Morning,8,97,2
8028,60.109.165.215,4.Evening,8,44,2
8029,60.109.165.215,5.Night,8,44,2
8030,60.109.165.215,2.Morning,9,97,2
8031,60.109.165.215,4.Evening,9,44,4
8032,60.109.165.215,2.Morning,10,97,2
8033,60.109.165.215,4.Evening,10,44,2
8034,60.109.165.215,5.Night,10,44,2
8035,60.109.165.215,2.Morning,11,97,2
8036,60.109.165.215,4.Evening,11,44,2
8037,60.109.165.215,3.Afternoon,12,97,2
8038,60.109.165.215,4.Evening,12,44,2
8039,60.109.165.215,5.Night,12,44,2
8040,60.109.165.215,1.Early,13,44,2
8041,60.109.165.215,2.Morning,14,44,2
8042,60.109.165.215,3.Afternoon,15,97,2
8043,60.109.165.215,5.Night,15,44,4
8044,60.109.165.215,3.Afternoon,16,97,2
8045,60.109.165.215,5.Night,16,44,4
8046,60.109.165.215,3.Afternoon,17,97,2
8047,60.109.165.215,4.Evening,17,44,2
8048,60.109.165.215,5.Night,17,44,2
8049,60.109.165.215,2.Morning,18,97,2
8050,60.109.165.215,4.Evening,18,44,4
8051,60.109.165.215,2.Morning,19,97,2
8052,60.109.165.215,4.Evening,19,44,2
8053,60.109.165.215,1.Early,20,42,2
8054,60.109.165.215,1.Early,20,44,1
8055,60.109.165.215,1.Early,20,91,1
8056,60.235.63.253,2.Morning,1,63,2
8057,60.235.63.253,4.Evening,1,90,4
8058,60.235.63.253,3.Afternoon,2,63,2
8059,60.235.63.253,4.Evening,2,90,4
8060,60.235.63.253,3.Afternoon,3,63,2
8061,60.235.63.253,4.Evening,3,90,2
8062,60.235.63.253,5.Night,3,90,2
8063,60.235.63.253,2.Morning,4,63,2
8064,60.235.63.253,4.Evening,4,90,2
8065,60.235.63.253,5.Night,4,90,2
8066,60.235.63.253,3.Afternoon,5,63,2
8067,60.235.63.253,4.Evening,5,90,4
8068,60.235.63.253,2.Morning,6,5,3
8069,60.235.63.253,2.Morning,6,90,1
8070,60.235.63.253,1.Early,7,90,2
8071,60.235.63.253,3.Afternoon,8,63,2
8072,60.235.63.253,4.Evening,8,90,2
8073,60.235.63.253,5.Night,8,90,2
8074,60.235.63.253,3.Afternoon,9,63,2
8075,60.235.63.253,4.Evening,9,90,2
8076,60.235.63.253,5.Night,9,90,2
8077,60.235.63.253,3.Afternoon,10,63,2
8078,60.235.63.253,4.Evening,10,90,2
8079,60.235.63.253,5.Night,10,90,2
8080,60.235.63.253,3.Afternoon,11,63,2
8081,60.235.63.253,4.Evening,11,90,4
8082,60.235.63.253,3.Afternoon,12,63,2
8083,60.235.63.253,4.Evening,12,90,2
8084,60.235.63.253,5.Night,12,90,2
8085,60.235.63.253,1.Early,13,16,2
8086,60.235.63.253,1.Early,13,90,2
8087,60.235.63.253,2.Morning,14,90,1
8088,60.235.63.253,2.Morning,14,99,2
8089,60.235.63.253,2.Morning,15,63,2
8090,60.235.63.253,4.Evening,15,90,2
8091,60.235.63.253,5.Night,15,90,2
8092,60.235.63.253,3.Afternoon,16,63,2
8093,60.235.63.253,5.Night,16,90,2
8094,60.235.63.253,3.Afternoon,17,63,2
8095,60.235.63.253,5.Night,17,90,2
8096,60.235.63.253,3.Afternoon,18,63,2
8097,60.235.63.253,4.Evening,18,90,4
8098,60.235.63.253,3.Afternoon,19,63,2
8099,60.235.63.253,4.Evening,19,90,2
8100,60.235.63.253,5.Night,19,90,2
8101,60.235.63.253,2.Morning,20,35,1
8102,60.235.63.253,2.Morning,20,90,2
8103,61.119.100.118,2.Morning,1,55,2
8104,61.119.100.118,4.Evening,1,28,2
8105,61.119.100.118,5.Night,1,28,2
8106,61.119.100.118,2.Morning,2,55,2
8107,61.119.100.118,5.Night,2,28,4
8108,61.119.100.118,3.Afternoon,3,55,2
8109,61.119.100.118,4.Evening,3,28,2
8110,61.119.100.118,5.Night,3,28,2
8111,61.119.100.118,2.Morning,4,55,2
8112,61.119.100.118,4.Evening,4,28,2
8113,61.119.100.118,5.Night,4,28,2
8114,61.119.100.118,2.Morning,5,55,2
8115,61.119.100.118,3.Afternoon,5,28,2
8116,61.119.100.118,5.Night,5,28,2
8117,61.119.100.118,2.Morning,6,3,1
8118,61.119.100.118,2.Morning,6,28,1
8119,61.119.100.118,2.Morning,7,28,3
8120,61.119.100.118,2.Morning,7,91,1
8121,61.119.100.118,2.Morning,8,55,2
8122,61.119.100.118,4.Evening,8,28,2
8123,61.119.100.118,5.Night,8,28,2
8124,61.119.100.118,3.Afternoon,9,55,2
8125,61.119.100.118,4.Evening,9,28,2
8126,61.119.100.118,5.Night,9,28,2
8127,61.119.100.118,2.Morning,10,55,2
8128,61.119.100.118,4.Evening,10,28,2
8129,61.119.100.118,5.Night,10,28,2
8130,61.119.100.118,3.Afternoon,11,55,2
8131,61.119.100.118,4.Evening,11,28,2
8132,61.119.100.118,5.Night,11,28,2
8133,61.119.100.118,2.Morning,12,55,2
8134,61.119.100.118,4.Evening,12,28,2
8135,61.119.100.118,5.Night,12,28,2
8136,61.119.100.118,2.Morning,13,28,2
8137,61.119.100.118,2.Morning,13,76,1
8138,61.119.100.118,2.Morning,14,28,2
8139,61.119.100.118,2.Morning,14,54,2
8140,61.119.100.118,2.Morning,15,55,2
8141,61.119.100.118,4.Evening,15,28,2
8142,61.119.100.118,5.Night,15,28,2
8143,61.119.100.118,2.Morning,16,55,2
8144,61.119.100.118,4.Evening,16,28,2
8145,61.119.100.118,5.Night,16,28,2
8146,61.119.100.118,3.Afternoon,17,55,2
8147,61.119.100.118,4.Evening,17,28,2
8148,61.119.100.118,5.Night,17,28,2
8149,61.119.100.118,2.Morning,18,55,2
8150,61.119.100.118,4.Evening,18,28,2
8151,61.119.100.118,5.Night,18,28,2
8152,61.119.100.118,3.Afternoon,19,55,2
8153,61.119.100.118,4.Evening,19,28,2
8154,61.119.100.118,5.Night,19,28,2
8155,61.119.100.118,2.Morning,20,28,3
8156,61.173.242.232,2.Morning,1,24,2
8157,61.173.242.232,4.Evening,1,84,2
8158,61.173.242.232,3.Afternoon,2,24,2
8159,61.173.242.232,4.Evening,2,84,2
8160,61.173.242.232,3.Afternoon,3,24,2
8161,61.173.242.232,4.Evening,3,84,2
8162,61.173.242.232,2.Morning,4,24,2
8163,61.173.242.232,4.Evening,4,84,2
8164,61.173.242.232,5.Night,4,84,2
8165,61.173.242.232,3.Afternoon,5,24,2
8166,61.173.242.232,4.Evening,5,84,2
8167,61.173.242.232,1.Early,6,84,2
8168,61.173.242.232,1.Early,7,84,2
8169,61.173.242.232,1.Early,7,97,1
8170,61.173.242.232,3.Afternoon,8,24,2
8171,61.173.242.232,4.Evening,8,84,2
8172,61.173.242.232,5.Night,8,84,2
8173,61.173.242.232,3.Afternoon,9,24,2
8174,61.173.242.232,4.Evening,9,84,2
8175,61.173.242.232,2.Morning,10,24,2
8176,61.173.242.232,4.Evening,10,84,2
8177,61.173.242.232,3.Afternoon,11,24,2
8178,61.173.242.232,3.Afternoon,11,84,2
8179,61.173.242.232,5.Night,11,84,2
8180,61.173.242.232,3.Afternoon,12,24,2
8181,61.173.242.232,4.Evening,12,84,2
8182,61.173.242.232,5.Night,12,84,2
8183,61.173.242.232,2.Morning,13,35,2
8184,61.173.242.232,2.Morning,13,84,1
8185,61.173.242.232,2.Morning,14,35,1
8186,61.173.242.232,2.Morning,14,84,1
8187,61.173.242.232,2.Morning,15,24,2
8188,61.173.242.232,4.Evening,15,84,2
8189,61.173.242.232,5.Night,15,84,2
8190,61.173.242.232,3.Afternoon,16,24,2
8191,61.173.242.232,4.Evening,16,84,2
8192,61.173.242.232,5.Night,16,84,2
8193,61.173.242.232,3.Afternoon,17,24,2
8194,61.173.242.232,4.Evening,17,84,2
8195,61.173.242.232,5.Night,17,84,2
8196,61.173.242.232,2.Morning,18,24,2
8197,61.173.242.232,4.Evening,18,84,2
8198,61.173.242.232,5.Night,18,84,2
8199,61.173.242.232,2.Morning,19,24,2
8200,61.173.242.232,4.Evening,19,84,4
8201,61.173.242.232,2.Morning,20,84,3
8202,62.87.46.15,3.Afternoon,1,65,2
8203,62.87.46.15,4.Evening,1,28,4
8204,62.87.46.15,3.Afternoon,2,65,2
8205,62.87.46.15,4.Evening,2,28,4
8206,62.87.46.15,3.Afternoon,3,65,2
8207,62.87.46.15,4.Evening,3,28,2
8208,62.87.46.15,5.Night,3,28,2
8209,62.87.46.15,3.Afternoon,4,65,2
8210,62.87.46.15,4.Evening,4,28,2
8211,62.87.46.15,5.Night,4,28,2
8212,62.87.46.15,3.Afternoon,5,65,2
8213,62.87.46.15,4.Evening,5,28,4
8214,62.87.46.15,1.Early,6,28,3
8215,62.87.46.15,1.Early,7,28,4
8216,62.87.46.15,3.Afternoon,8,65,2
8217,62.87.46.15,4.Evening,8,28,4
8218,62.87.46.15,3.Afternoon,9,65,2
8219,62.87.46.15,4.Evening,9,28,2
8220,62.87.46.15,5.Night,9,28,2
8221,62.87.46.15,3.Afternoon,10,65,2
8222,62.87.46.15,5.Night,10,28,4
8223,62.87.46.15,3.Afternoon,11,65,2
8224,62.87.46.15,4.Evening,11,28,2
8225,62.87.46.15,5.Night,11,28,2
8226,62.87.46.15,3.Afternoon,12,65,2
8227,62.87.46.15,4.Evening,12,28,2
8228,62.87.46.15,5.Night,12,28,2
8229,62.87.46.15,1.Early,13,28,3
8230,62.87.46.15,2.Morning,14,28,2
8231,62.87.46.15,3.Afternoon,15,65,2
8232,62.87.46.15,5.Night,15,28,4
8233,62.87.46.15,3.Afternoon,16,65,2
8234,62.87.46.15,4.Evening,16,28,2
8235,62.87.46.15,5.Night,16,28,2
8236,62.87.46.15,3.Afternoon,17,65,2
8237,62.87.46.15,5.Night,17,28,4
8238,62.87.46.15,3.Afternoon,18,28,2
8239,62.87.46.15,3.Afternoon,18,65,2
8240,62.87.46.15,5.Night,18,28,2
8241,62.87.46.15,3.Afternoon,19,65,2
8242,62.87.46.15,4.Evening,19,28,2
8243,62.87.46.15,5.Night,19,28,2
8244,62.87.46.15,1.Early,20,28,2
8245,63.25.113.30,2.Morning,1,65,2
8246,63.25.113.30,4.Evening,1,56,2
8247,63.25.113.30,5.Night,1,56,2
8248,63.25.113.30,2.Morning,2,65,2
8249,63.25.113.30,4.Evening,2,56,2
8250,63.25.113.30,5.Night,2,56,2
8251,63.25.113.30,3.Afternoon,3,65,2
8252,63.25.113.30,4.Evening,3,56,2
8253,63.25.113.30,5.Night,3,56,2
8254,63.25.113.30,3.Afternoon,4,56,2
8255,63.25.113.30,3.Afternoon,4,65,2
8256,63.25.113.30,5.Night,4,56,2
8257,63.25.113.30,3.Afternoon,5,65,2
8258,63.25.113.30,4.Evening,5,56,2
8259,63.25.113.30,5.Night,5,56,2
8260,63.25.113.30,2.Morning,6,56,3
8261,63.25.113.30,2.Morning,7,56,3
8262,63.25.113.30,3.Afternoon,8,56,2
8263,63.25.113.30,3.Afternoon,8,65,2
8264,63.25.113.30,5.Night,8,56,2
8265,63.25.113.30,3.Afternoon,9,65,2
8266,63.25.113.30,4.Evening,9,56,2
8267,63.25.113.30,5.Night,9,56,2
8268,63.25.113.30,3.Afternoon,10,65,2
8269,63.25.113.30,4.Evening,10,56,2
8270,63.25.113.30,5.Night,10,56,2
8271,63.25.113.30,3.Afternoon,11,56,2
8272,63.25.113.30,3.Afternoon,11,65,2
8273,63.25.113.30,5.Night,11,56,2
8274,63.25.113.30,2.Morning,12,65,2
8275,63.25.113.30,4.Evening,12,56,2
8276,63.25.113.30,5.Night,12,56,2
8277,63.25.113.30,1.Early,13,56,3
8278,63.25.113.30,2.Morning,14,56,3
8279,63.25.113.30,3.Afternoon,15,65,2
8280,63.25.113.30,4.Evening,15,56,2
8281,63.25.113.30,5.Night,15,56,2
8282,63.25.113.30,3.Afternoon,16,65,2
8283,63.25.113.30,4.Evening,16,56,2
8284,63.25.113.30,5.Night,16,56,2
8285,63.25.113.30,3.Afternoon,17,65,2
8286,63.25.113.30,4.Evening,17,56,2
8287,63.25.113.30,5.Night,17,56,2
8288,63.25.113.30,3.Afternoon,18,65,2
8289,63.25.113.30,4.Evening,18,56,2
8290,63.25.113.30,5.Night,18,56,2
8291,63.25.113.30,3.Afternoon,19,65,2
8292,63.25.113.30,4.Evening,19,56,2
8293,63.25.113.30,5.Night,19,56,2
8294,63.25.113.30,2.Morning,20,56,3
8295,65.106.64.1,2.Morning,1,63,2
8296,65.106.64.1,4.Evening,1,95,2
8297,65.106.64.1,2.Morning,2,63,2
8298,65.106.64.1,3.Afternoon,2,95,2
8299,65.106.64.1,2.Morning,3,63,2
8300,65.106.64.1,4.Evening,3,95,2
8301,65.106.64.1,3.Afternoon,4,63,2
8302,65.106.64.1,4.Evening,4,95,2
8303,65.106.64.1,5.Night,4,95,2
8304,65.106.64.1,3.Afternoon,5,63,2
8305,65.106.64.1,4.Evening,5,95,2
8306,65.106.64.1,5.Night,5,95,2
8307,65.106.64.1,2.Morning,6,8,1
8308,65.106.64.1,2.Morning,6,95,1
8309,65.106.64.1,1.Early,7,95,2
8310,65.106.64.1,2.Morning,8,63,2
8311,65.106.64.1,3.Afternoon,8,95,2
8312,65.106.64.1,5.Night,8,95,2
8313,65.106.64.1,2.Morning,9,63,2
8314,65.106.64.1,3.Afternoon,9,95,2
8315,65.106.64.1,5.Night,9,95,2
8316,65.106.64.1,2.Morning,10,63,2
8317,65.106.64.1,4.Evening,10,95,2
8318,65.106.64.1,5.Night,10,95,2
8319,65.106.64.1,3.Afternoon,11,63,2
8320,65.106.64.1,4.Evening,11,95,2
8321,65.106.64.1,5.Night,11,95,2
8322,65.106.64.1,2.Morning,12,63,2
8323,65.106.64.1,4.Evening,12,95,2
8324,65.106.64.1,5.Night,12,95,2
8325,65.106.64.1,2.Morning,13,78,1
8326,65.106.64.1,2.Morning,13,95,1
8327,65.106.64.1,1.Early,14,95,2
8328,65.106.64.1,3.Afternoon,15,63,2
8329,65.106.64.1,3.Afternoon,15,95,2
8330,65.106.64.1,3.Afternoon,16,63,2
8331,65.106.64.1,4.Evening,16,95,2
8332,65.106.64.1,5.Night,16,95,2
8333,65.106.64.1,3.Afternoon,17,63,2
8334,65.106.64.1,4.Evening,17,95,2
8335,65.106.64.1,5.Night,17,95,2
8336,65.106.64.1,2.Morning,18,63,2
8337,65.106.64.1,4.Evening,18,95,4
8338,65.106.64.1,2.Morning,19,63,2
8339,65.106.64.1,4.Evening,19,95,2
8340,65.106.64.1,2.Morning,20,45,2
8341,65.106.64.1,2.Morning,20,95,1
8342,66.78.97.123,2.Morning,1,43,2
8343,66.78.97.123,5.Night,1,27,4
8344,66.78.97.123,2.Morning,2,43,2
8345,66.78.97.123,4.Evening,2,27,2
8346,66.78.97.123,5.Night,2,27,2
8347,66.78.97.123,2.Morning,3,43,2
8348,66.78.97.123,3.Afternoon,3,27,2
8349,66.78.97.123,5.Night,3,27,2
8350,66.78.97.123,2.Morning,4,43,2
8351,66.78.97.123,4.Evening,4,27,2
8352,66.78.97.123,5.Night,4,27,2
8353,66.78.97.123,2.Morning,5,43,2
8354,66.78.97.123,3.Afternoon,5,27,2
8355,66.78.97.123,5.Night,5,27,2
8356,66.78.97.123,2.Morning,6,27,3
8357,66.78.97.123,1.Early,7,27,3
8358,66.78.97.123,2.Morning,8,43,2
8359,66.78.97.123,4.Evening,8,27,2
8360,66.78.97.123,5.Night,8,27,2
8361,66.78.97.123,2.Morning,9,43,2
8362,66.78.97.123,4.Evening,9,27,2
8363,66.78.97.123,5.Night,9,27,2
8364,66.78.97.123,2.Morning,10,43,2
8365,66.78.97.123,4.Evening,10,27,2
8366,66.78.97.123,5.Night,10,27,2
8367,66.78.97.123,2.Morning,11,43,2
8368,66.78.97.123,4.Evening,11,27,2
8369,66.78.97.123,5.Night,11,27,2
8370,66.78.97.123,2.Morning,12,43,2
8371,66.78.97.123,4.Evening,12,27,2
8372,66.78.97.123,5.Night,12,27,2
8373,66.78.97.123,1.Early,13,27,2
8374,66.78.97.123,1.Early,14,27,3
8375,66.78.97.123,2.Morning,15,43,2
8376,66.78.97.123,4.Evening,15,27,2
8377,66.78.97.123,5.Night,15,27,2
8378,66.78.97.123,2.Morning,16,43,2
8379,66.78.97.123,4.Evening,16,27,2
8380,66.78.97.123,5.Night,16,27,2
8381,66.78.97.123,2.Morning,17,43,2
8382,66.78.97.123,4.Evening,17,27,2
8383,66.78.97.123,5.Night,17,27,2
8384,66.78.97.123,2.Morning,18,43,2
8385,66.78.97.123,4.Evening,18,27,2
8386,66.78.97.123,5.Night,18,27,2
8387,66.78.97.123,1.Early,19,43,2
8388,66.78.97.123,4.Evening,19,27,2
8389,66.78.97.123,5.Night,19,27,2
8390,66.78.97.123,1.Early,20,27,2
8391,69.128.113.27,2.Morning,1,45,2
8392,69.128.113.27,3.Afternoon,1,44,2
8393,69.128.113.27,4.Evening,1,44,2
8394,69.128.113.27,3.Afternoon,2,45,2
8395,69.128.113.27,4.Evening,2,44,2
8396,69.128.113.27,5.Night,2,44,2
8397,69.128.113.27,2.Morning,3,45,2
8398,69.128.113.27,4.Evening,3,44,2
8399,69.128.113.27,5.Night,3,44,2
8400,69.128.113.27,3.Afternoon,4,45,2
8401,69.128.113.27,4.Evening,4,44,2
8402,69.128.113.27,5.Night,4,44,2
8403,69.128.113.27,1.Early,5,44,2
8404,69.128.113.27,2.Morning,5,45,2
8405,69.128.113.27,3.Afternoon,5,44,2
8406,69.128.113.27,2.Morning,6,44,2
8407,69.128.113.27,1.Early,7,44,2
8408,69.128.113.27,3.Afternoon,8,44,2
8409,69.128.113.27,3.Afternoon,8,45,2
8410,69.128.113.27,5.Night,8,44,2
8411,69.128.113.27,2.Morning,9,45,2
8412,69.128.113.27,3.Afternoon,9,44,2
8413,69.128.113.27,5.Night,9,44,2
8414,69.128.113.27,3.Afternoon,10,45,2
8415,69.128.113.27,4.Evening,10,44,2
8416,69.128.113.27,5.Night,10,44,2
8417,69.128.113.27,2.Morning,11,45,2
8418,69.128.113.27,4.Evening,11,44,2
8419,69.128.113.27,5.Night,11,44,2
8420,69.128.113.27,2.Morning,12,45,2
8421,69.128.113.27,3.Afternoon,12,44,2
8422,69.128.113.27,5.Night,12,44,2
8423,69.128.113.27,1.Early,13,44,2
8424,69.128.113.27,2.Morning,14,44,2
8425,69.128.113.27,2.Morning,15,45,2
8426,69.128.113.27,3.Afternoon,15,44,2
8427,69.128.113.27,5.Night,15,44,2
8428,69.128.113.27,2.Morning,16,45,2
8429,69.128.113.27,3.Afternoon,16,44,2
8430,69.128.113.27,5.Night,16,44,2
8431,69.128.113.27,2.Morning,17,45,2
8432,69.128.113.27,3.Afternoon,17,44,2
8433,69.128.113.27,5.Night,17,44,2
8434,69.128.113.27,3.Afternoon,18,44,2
8435,69.128.113.27,3.Afternoon,18,45,2
8436,69.128.113.27,5.Night,18,44,2
8437,69.128.113.27,3.Afternoon,19,45,2
8438,69.128.113.27,4.Evening,19,44,2
8439,69.128.113.27,5.Night,19,44,2
8440,69.128.113.27,1.Early,20,44,2
8441,69.153.160.132,2.Morning,1,65,2
8442,69.153.160.132,4.Evening,1,64,2
8443,69.153.160.132,5.Night,1,64,2
8444,69.153.160.132,3.Afternoon,2,65,2
8445,69.153.160.132,4.Evening,2,64,2
8446,69.153.160.132,5.Night,2,64,2
8447,69.153.160.132,3.Afternoon,3,64,2
8448,69.153.160.132,3.Afternoon,3,65,2
8449,69.153.160.132,5.Night,3,64,2
8450,69.153.160.132,3.Afternoon,4,64,2
8451,69.153.160.132,3.Afternoon,4,65,2
8452,69.153.160.132,5.Night,4,64,2
8453,69.153.160.132,2.Morning,5,65,2
8454,69.153.160.132,4.Evening,5,64,2
8455,69.153.160.132,5.Night,5,64,2
8456,69.153.160.132,1.Early,6,64,2
8457,69.153.160.132,1.Early,7,64,3
8458,69.153.160.132,2.Morning,8,65,2
8459,69.153.160.132,3.Afternoon,8,64,2
8460,69.153.160.132,5.Night,8,64,2
8461,69.153.160.132,2.Morning,9,65,2
8462,69.153.160.132,4.Evening,9,64,2
8463,69.153.160.132,5.Night,9,64,2
8464,69.153.160.132,3.Afternoon,10,65,2
8465,69.153.160.132,4.Evening,10,64,2
8466,69.153.160.132,5.Night,10,64,2
8467,69.153.160.132,3.Afternoon,11,65,2
8468,69.153.160.132,4.Evening,11,64,2
8469,69.153.160.132,5.Night,11,64,2
8470,69.153.160.132,3.Afternoon,12,65,2
8471,69.153.160.132,4.Evening,12,64,2
8472,69.153.160.132,5.Night,12,64,2
8473,69.153.160.132,2.Morning,13,64,3
8474,69.153.160.132,1.Early,14,64,3
8475,69.153.160.132,2.Morning,15,65,2
8476,69.153.160.132,4.Evening,15,64,2
8477,69.153.160.132,5.Night,15,64,2
8478,69.153.160.132,2.Morning,16,65,2
8479,69.153.160.132,5.Night,16,64,4
8480,69.153.160.132,3.Afternoon,17,65,2
8481,69.153.160.132,4.Evening,17,64,2
8482,69.153.160.132,5.Night,17,64,2
8483,69.153.160.132,2.Morning,18,65,2
8484,69.153.160.132,3.Afternoon,18,64,2
8485,69.153.160.132,5.Night,18,64,2
8486,69.153.160.132,2.Morning,19,65,2
8487,69.153.160.132,4.Evening,19,64,2
8488,69.153.160.132,5.Night,19,64,2
8489,69.153.160.132,2.Morning,20,64,2
8490,7.154.93.97,3.Afternoon,1,53,2
8491,7.154.93.97,4.Evening,1,48,2
8492,7.154.93.97,5.Night,1,48,2
8493,7.154.93.97,2.Morning,2,53,2
8494,7.154.93.97,5.Night,2,48,4
8495,7.154.93.97,3.Afternoon,3,53,2
8496,7.154.93.97,4.Evening,3,48,2
8497,7.154.93.97,5.Night,3,48,2
8498,7.154.93.97,2.Morning,4,53,2
8499,7.154.93.97,4.Evening,4,48,2
8500,7.154.93.97,5.Night,4,48,2
8501,7.154.93.97,3.Afternoon,5,53,2
8502,7.154.93.97,4.Evening,5,48,4
8503,7.154.93.97,2.Morning,6,48,4
8504,7.154.93.97,1.Early,7,48,2
8505,7.154.93.97,3.Afternoon,8,53,2
8506,7.154.93.97,5.Night,8,48,4
8507,7.154.93.97,3.Afternoon,9,53,2
8508,7.154.93.97,4.Evening,9,48,2
8509,7.154.93.97,5.Night,9,48,2
8510,7.154.93.97,3.Afternoon,10,53,2
8511,7.154.93.97,4.Evening,10,48,2
8512,7.154.93.97,5.Night,10,48,2
8513,7.154.93.97,2.Morning,11,53,2
